source_id,title,authors,publication_year,venue,doi,pmid,arxiv_id,other_identifier,source_url,pdf_url,local_path,access_date,license_type,license_url,usage_status,inclusion_status,inclusion_reason,exclusion_reason,expected_content_hash,source_type,study_type,population,intervention,comparator,outcome_notes,notes
oncology-liang-2026-lactylation-stabilizes-pd-l1-t,Lactylation stabilizes PD-L1 to promote tumor immune evasion and cell growth.,Lijun Liang; Yiqi Zong; Jinghao Huang; Yixuan Chen; Nuotong Xu; Pengyu Yan; Hai Song; Ming Wu,2026,Cell death & disease,10.1038/s41419-026-08589-1,41864972,,PMC13039446,https://pmc.ncbi.nlm.nih.gov/articles/PMC13039446/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13039446.1/PMC13039446.1.pdf?md5=4eaf20a148625bc3a5f0389599e50761,PMC13039446.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:3a9c0a0a549b154ab5a00eda24c21007b6f733253d3a8419e5323439153bf744,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-huang-2026-heterogeneity-of-response-to-p,[Heterogeneity of Response to PD-1/PD-L1 Inhibitors in Elderly Patients with Advanced NSCLC under the Background of Immunosenescence and Intervention Strategies].,Yurong Huang; Yuan Wang; Aojiao Wei; Yulu Xiong; Mingzhi Duan; Tongyao Xu; Wenjie He,2026,Zhongguo fei ai za zhi = Chinese journal of lung cancer,10.3779/j.issn.1009-3419.2026.101.05,42124414,,PMC13168003,https://pmc.ncbi.nlm.nih.gov/articles/PMC13168003/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13168003.1/PMC13168003.1.pdf?md5=ea4d651a46a10f6afce54ee37aa0c9a5,PMC13168003.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:7a42fe64cfb9bbe7e31dae57b1253867a22fcd8e5dd8f28a37300d44698c0f7e,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-liu-2026-clinicopathological-genomic-ch,"[Clinicopathological, Genomic Characteristics and Prognostic Analysis in 18 Cases of SMARCA4-deficient or SMARCA4-mutated Pulmonary Tumors].",Chang Liu; Jing Yang; Fanlu Meng; Linlin Zhang; Xin Wang; Tao Yu; Diansheng Zhong,2026,Zhongguo fei ai za zhi = Chinese journal of lung cancer,10.3779/j.issn.1009-3419.2026.106.09,42124413,,PMC13167991,https://pmc.ncbi.nlm.nih.gov/articles/PMC13167991/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13167991.1/PMC13167991.1.pdf?md5=220437ada36f07f111d06b0bef127cba,PMC13167991.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:fb3657365adc2f013a44b29c78af63bad4b50ea19123a3704ffa612bea0009cd,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-gao-2026-atad2-drives-immunotherapy-res,ATAD2 drives immunotherapy resistance by promoting lactic acid-mediated CD8+ T cell dysfunction in lung adenocarcinoma.,Wanfeng Gao; Jialei Xu; Yue Li; Jingchang Zhang; Chenghao Ma; Junfeng Chen; Jiajing Chen,2026,Frontiers in immunology,10.3389/fimmu.2026.1800533,41939918,,PMC13044016,https://pmc.ncbi.nlm.nih.gov/articles/PMC13044016/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13044016.1/PMC13044016.1.pdf?md5=22bd567a367b719d47154d5b8f4ba977,PMC13044016.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:512b7a3132b79af56c69601c8b04a35b0fccdcaf28b30b971f5c0f3bb264a229,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-hu-2026-islet-function-impairment-outc,Islet function impairment outcomes of immune checkpoint inhibitors in cancer patients: a systematic review and meta-analysis.,Qi Hu; Yongzheng Fan; Ping He,2026,Frontiers in immunology,10.3389/fimmu.2026.1669492,41939914,,PMC13044012,https://pmc.ncbi.nlm.nih.gov/articles/PMC13044012/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13044012.1/PMC13044012.1.pdf?md5=d0901c000d2a6868ac37ea02a4adbe57,PMC13044012.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:f77a2a5533a63e4c16eb43bf0031bcf4e1dccebd2886fea1a0b6a1e3d34cfb18,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-sommervoll-2026-how-does-pulmonary-function-im,How does pulmonary function impact QoL in patients with locally advanced NSCLC treated with chemoradiotherapy and durvalumab?,Frigg Å Sommervoll; Henrik Horndalsveen; Dag Einar Sommervoll; Jussi Koivonen; Tarje Onsøien Halvorsen; Bjørn Henning Grønberg; Marianne Aanerud; Saulius Cicenas; Nina Helbekkmo; Jarkko Ahvonen; Maria Silvoniemi; Gina Barrera; Maria M Bjaanæs; Vilde Haakensen; Åsa Öjlert; Kersti Oselin; Åslaug Helland; Tesfaye Madebo,2026,"Acta oncologica (Stockholm, Sweden)",10.2340/1651-226X.2026.45040,41854264,,PMC13006962,https://pmc.ncbi.nlm.nih.gov/articles/PMC13006962/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13006962.1/PMC13006962.1.pdf?md5=8ea1ae8ebbbc01114e326c055f54170c,PMC13006962.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:50d59828839a97b4b00d17c9b47d2bec991f4779ddd39f8b45a842e1c5f1b9de,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-chen-2026-comparative-efficacy-and-safet,Comparative Efficacy and Safety of First-Line Immune Checkpoint Inhibitors Plus Chemotherapy with or Without Bevacizumab in Advanced Non-Squamous Non-Small Cell Lung Carcinoma.,Ping Chen; Mengchi Wang; Siyan Peng; Honglin Zhu; Yanming Wang; Zixuan Wan; Xuan Yang; Zhixin Yu; Yixin Zhou,2026,"Current oncology (Toronto, Ont.)",10.3390/curroncol33030173,41892201,,PMC13025701,https://pmc.ncbi.nlm.nih.gov/articles/PMC13025701/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13025701.1/PMC13025701.1.pdf?md5=2e2b608c79dda7d0b47c3ea6028b6f4e,PMC13025701.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:82b0138fcd8573fe2229cc8ee3cbda824290b05383616b2a0ece6abcce6e0145,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-wang-2026-engineering-bite-inspired-ipsc,Engineering BiTE-inspired IPSC-exosomes to potentiate CAR-T cell therapy against lung cancer.,Ronghao Wang; Guining Fu; Haozhao Dou; Mingyuan Hu; Zhanglin Li; Junwen Gan; Jiasheng He; Xiaojian Li; Guihong Zhang; Xianjun Li; Tianchuan Zhu; Qingdong Cao,2026,Journal of nanobiotechnology,10.1186/s12951-026-04242-3,41845388,,PMC13107855,https://pmc.ncbi.nlm.nih.gov/articles/PMC13107855/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13107855.1/PMC13107855.1.pdf?md5=21ae527bf07c08d1226a2b1fe51872d2,PMC13107855.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:195afe6dfb0a829af06ea465bef1843ba9490a1a724be881e3470e38b4413fe4,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-mucha-2026-the-role-of-the-ecto-nucleotid,The Role of the Ecto-Nucleotidases CD73 and CD39 in Chemo- and Immunotherapy.,Patryk T Mucha; Ankita Brahmachari; Marika A Frańczak; Marta Tomczyk; Barbara Kutryb-Zając; Patrycja Koszałka; Elisa Giovannetti; Godefridus J Peters,2026,Cancers,10.3390/cancers18060957,41899559,,PMC13024995,https://pmc.ncbi.nlm.nih.gov/articles/PMC13024995/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13024995.1/PMC13024995.1.pdf?md5=5d01138884cf525a0bb291ef600671df,PMC13024995.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:39b848fadb904346de90c7817bd2febe7856fbb4bafe9a028ab525d69aa175c6,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-wang-2026-response-adapted-benefit-of-po,Response-Adapted Benefit of Postoperative Adjuvant Therapy Following Neoadjuvant Treatment in Resectable NSCLC: A Single-Center Retrospective Cohort Study.,Yanbo Wang; Weiran Zhang; Xin Wang; Han Zhang; Qiuqiao Mu; Jianyu Wang; Qingsheng Liu; Guotai Wang; Xin Li; Daqiang Sun,2026,Cancers,10.3390/cancers18060955,41899557,,PMC13025113,https://pmc.ncbi.nlm.nih.gov/articles/PMC13025113/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13025113.1/PMC13025113.1.pdf?md5=cfb5301929ee381e28ba5cd2d270abf0,PMC13025113.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:ff2de5f68f80f47724d33fe8b6b404c57a091ee96aa0b08e47bae385f957ce64,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-tsuruta-2026-c-x-c-chemokine-receptor-cxcr4,C-X-C chemokine receptor CXCR4 mediates diurnal changes in the aggregation and dispersion of CD8+ T cells within the tumor microenvironment.,Akito Tsuruta; Marina Fujimoto; Yasuha Hiraoka; Aoi Taniguchi; Yuki Shiiba; Takuto Inoki; Tomoaki Yamauchi; Yuya Yoshida; Naoya Matsunaga; Shigehiro Ohdo; Satoru Koyanagi,2026,International journal of cancer,10.1002/ijc.70252,41257391,,PMC12811207,https://pmc.ncbi.nlm.nih.gov/articles/PMC12811207/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12811207.1/PMC12811207.1.pdf?md5=0e3ab041ba028885d20f0fd9f0c52bf7,PMC12811207.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:86e605df1d3fe06a41282150e75e2c8b08c9d2f066e974c500809111cce1aae8,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-kozlikova-2026-photochemical-enhancement-of-p,Photochemical enhancement of PD-L1-SAP immunotoxin efficacy in non-small cell lung cancer cell lines.,Magdaléna Kozlíková; Inger Kristine Fjeldskaar Aukrust; Monika Rohlíčková; Miloslav Macháček; Kristian Berg; Anette Weyergang; Pål Kristian Selbo,2026,Frontiers in immunology,10.3389/fimmu.2026.1750003,41909645,,PMC13021574,https://pmc.ncbi.nlm.nih.gov/articles/PMC13021574/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13021574.1/PMC13021574.1.pdf?md5=23b3f465264fdc19bd05620b493a8fce,PMC13021574.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:5f0ceb491c4e029442934a27f354a71f2dcaaebf10aad200cb228b0b6071dc09,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-gandara-2026-association-between-patient-re,Association Between Patient-Reported Outcomes and Overall Survival in Patients with Advanced NSCLC Treated with First-Line Cemiplimab-Based Therapy.,David R Gandara; Tamta Makharadze; Mahmut Gümüş; Miranda Gogishvili; Ahmet Sezer; Eric Kim; Eric Yan; Frank Seebach; James Harnett; Ruben G W Quek,2026,Cancers,10.3390/cancers18060916,41899521,,PMC13024962,https://pmc.ncbi.nlm.nih.gov/articles/PMC13024962/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13024962.1/PMC13024962.1.pdf?md5=bbbe94a55a4084dea2142dd5b364f99c,PMC13024962.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:723def194452480fd01b50b0c104890d5e4a1989714e1104b368313da0ba49c7,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-darshini-2026-the-eye-never-lies-when-a-lesi,The Eye Never Lies: When A Lesion Unveils Lung Cancer.,Sivanesan Darshini; Nor Safiqah Sharil; Boon Hau Ng; Xin Yee Chong; Andrea Yu-Lin Ban; Nik Nuratiqah Nik Abeed,2026,Respirology case reports,10.1002/rcr2.70540,42022515,,PMC13098104,https://pmc.ncbi.nlm.nih.gov/articles/PMC13098104/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13098104.1/PMC13098104.1.pdf?md5=f62737e0b0ce15a8277f306d718f19b9,PMC13098104.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:81e771d744b262c6158e0e40da7a865f6e21edf5993c53f40e59d8fe566700cc,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-herz-2026-radiation-dose-dependent-and-i,Radiation Dose-Dependent and -Independent Pulmonary Infiltrates in Patients with High-Grade Pneumonitis After Radiochemotherapy and Durvalumab Consolidation for Stage III NSCLC.,Andreas Herz; Aymane Khouya; Maja Guberina; Martin Metzenmacher; Marcel Opitz; Christoph Pöttgen; Gerrit Fischedick; Hubertus Hautzel; Thomas Gauler; Ken Herrmann; Erik Büscher; Servet Bölükbas; Fabian Doerr; Natalie Baldes; Laura Valentina Klüner; Benedikt M Schaarschmidt; Rüdiger Karpf-Wissel; Jane Winantea; Denise Bos; Verena Jendrossek; Emil Mladenov; Lena Gockeln; Mario Andre Hetzel; Florian Wirsdörfer; Martin Schuler; Martin Stuschke; Nika Guberina,2026,"Diagnostics (Basel, Switzerland)",10.3390/diagnostics16060827,41897560,,PMC13025436,https://pmc.ncbi.nlm.nih.gov/articles/PMC13025436/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13025436.1/PMC13025436.1.pdf?md5=873a8e447f7ec1af13e4c7b671bb7d12,PMC13025436.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:273913bd13a9f5c479a706b481ea8aaf56ca44274c650960f8413ec898a09b22,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-zhao-2026-c1rl-as1-microrna-424-5p-adren,C1RL-AS1/microRNA-424-5p/adrenoceptor β2 axis: A novel regulatory mechanism in lung adenocarcinoma associated with immune infiltration and prognosis.,Wenqi Zhao; Liming Yi; Gaopeng Wu; Zhiqi Gao; Na Sun,2026,PloS one,10.1371/journal.pone.0343805,41811864,,PMC12978463,https://pmc.ncbi.nlm.nih.gov/articles/PMC12978463/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12978463.1/PMC12978463.1.pdf?md5=f880206f1dcd6255d5f826f6b5a90672,PMC12978463.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:9a926a3cf9787cd64b5201236bce6f30d86573f42dcfcae2fd2877c3d42ddf4f,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-zhang-2026-a-single-arm-phase-ib-study-of,A single-arm phase Ib study of personalized peptide-pulsed dendritic cell-based multiple target cytotoxic T lymphocyte immunotherapy in combination with toripalimab as second-line therapy in advanced non-small-cell lung cancer.,Weihong Zhang; Jing Qin; Jing Luo; Yanjuan Xiong; Fan Yang; Bin Li; Meng Shen; Huizhen Geng; Zibo Li; Xiao Tian; Shuzhan Li; Runmei Li; Yang Wang; Xinwei Zhang; Xiubao Ren; Qian Sun; Li Zhou; Liang Liu,2026,"Cancer immunology, immunotherapy : CII",10.1007/s00262-026-04338-7,41811469,,PMC12979723,https://pmc.ncbi.nlm.nih.gov/articles/PMC12979723/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12979723.1/PMC12979723.1.pdf?md5=3a62c467dba52d1df8af5c1ec2616af1,PMC12979723.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:7b3a52bde1b6d52479e3d0be7c145a82eaafd8225a445f9d8bddab218dee8d11,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-yang-2026-soluble-cytokines-and-chemokin,Soluble cytokines and chemokines in NSCLC: drivers of immune evasion and angiogenesis.,Liang Yang; Zhijun Fan; Zhe Wang; Dong Zhou,2026,Frontiers in immunology,10.3389/fimmu.2026.1699065,41884817,,PMC13011355,https://pmc.ncbi.nlm.nih.gov/articles/PMC13011355/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13011355.1/PMC13011355.1.pdf?md5=93252b96a9a889d7352cbf49f6dee123,PMC13011355.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:6b776bba9479938489abf715f039b7a751546a28121987094b380f5b2e58c1c4,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-tsuboi-2026-a-subgroup-analysis-of-periope,A Subgroup Analysis of Perioperative Pembrolizumab in Clinical Stage II Non-Small-Cell Lung Cancer from the Randomized KEYNOTE-671 Study.,Masahiro Tsuboi; Heather Wakelee; Marina C Garassino; Shugeng Gao; Alexander Luft; Ke-Neng Chen; Jonathan D Spicer; Yuming Zhu; Hisashi Saji; Morihito Okada; Tõnu Vanakesa; Haiquan Chen; Guofang Zhao; Norihiko Ikeda; David R Jones; Benny Weksler; Chien-Sheng Huang; Erin Jensen; Steven M Keller; Ayman Samkari; Moishe Liberman,2026,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,10.1093/ejcts/ezag028,41875364,,PMC13020334,https://pmc.ncbi.nlm.nih.gov/articles/PMC13020334/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13020334.1/PMC13020334.1.pdf?md5=fecc83abbd78bbea678560071b9815dc,PMC13020334.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:35a0c2adb5d6b3b051e096268d92e0b6487d9613e806c2b4d3d63aa44c28298c,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-hasegawa-2026-long-term-survival-achieved-by,Long-Term Survival Achieved by Combined Surgical Resection and Immunotherapy for Recurrent Adrenal Oligometastasis of Lung Adenocarcinoma: A Case Study.,Sachie Hasegawa; Takumi Kiwamoto; Yuka Aida; Toshihiro Shiozawa; Nobuyuki Hizawa,2026,Cureus,10.7759/cureus.104958,41970061,,PMC13065258,https://pmc.ncbi.nlm.nih.gov/articles/PMC13065258/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13065258.1/PMC13065258.1.pdf?md5=3ea5b1c718ff794e138dbd7f2e5d3d31,PMC13065258.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:764d8e815080a4cf43e05c1d0d73e6f231c12f6f5e4afbf3eeb2d73e39189345,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
